2016/08/04 17:02:31 [error] 7244#448: *4 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/static/public/Sortable/Sortable/jquery.fn.sortable.js" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /static/public/Sortable/Sortable/jquery.fn.sortable.js HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 17:02:32 [error] 7244#448: *1 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 17:05:59 [error] 7244#448: *16 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/static/public/Sortable/Sortable/jquery.fn.sortable.js" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /static/public/Sortable/Sortable/jquery.fn.sortable.js HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 17:05:59 [error] 7244#448: *16 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/static/public/Sortable/Sortable/jquery.fn.sortable.js" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /static/public/Sortable/Sortable/jquery.fn.sortable.js HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 17:06:00 [error] 7244#448: *16 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 17:06:03 [error] 7244#448: *16 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/static/public/Sortable/Sortable/jquery.fn.sortable.js" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /static/public/Sortable/Sortable/jquery.fn.sortable.js HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 17:06:03 [error] 7244#448: *16 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/static/public/Sortable/Sortable/jquery.fn.sortable.js" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /static/public/Sortable/Sortable/jquery.fn.sortable.js HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 17:06:04 [error] 7244#448: *16 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 17:12:22 [error] 7244#448: *22 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 17:14:27 [error] 7244#448: *32 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:12:46 [error] 7244#448: *38 directory index of "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/static/design_page/" is forbidden, client: 127.0.0.1, server: localhost, request: "GET /static/design_page/ HTTP/1.1", host: "localhost"
2016/08/04 18:12:47 [error] 7244#448: *38 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost"
2016/08/04 18:12:47 [error] 7244#448: *38 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost"
2016/08/04 18:12:53 [error] 7244#448: *38 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:12:58 [error] 7244#448: *38 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:16:06 [error] 7244#448: *55 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:17:41 [error] 7244#448: *58 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:19:24 [error] 7244#448: *64 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:20:31 [error] 7244#448: *64 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:22:00 [error] 7244#448: *73 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:22:18 [error] 7244#448: *73 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:22:56 [error] 7244#448: *73 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:22:58 [error] 7244#448: *73 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:23:05 [error] 7244#448: *93 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:23:06 [error] 7244#448: *93 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:23:07 [error] 7244#448: *93 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:23:09 [error] 7244#448: *93 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:23:11 [error] 7244#448: *93 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:23:12 [error] 7244#448: *88 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:23:13 [error] 7244#448: *88 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:23:23 [error] 7244#448: *88 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:23:25 [error] 7244#448: *88 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:23:31 [error] 7244#448: *88 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:23:33 [error] 7244#448: *111 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:23:42 [error] 7244#448: *111 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:24:45 [error] 7244#448: *111 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:26:45 [error] 7244#448: *119 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:26:46 [error] 7244#448: *119 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getAllGene" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /home/getAllGene HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:34:54 [error] 7244#448: *120 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/static/design_page/'../img/ss' + {{gene.img}} + '.png'" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /static/design_page/'../img/ss'%20+%20%7B%7Bgene.img%7D%7D%20+%20'.png' HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:34:57 [error] 7244#448: *120 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getSearchResult" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "POST /home/getSearchResult HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:34:57 [error] 7244#448: *120 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getSearchResult" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "POST /home/getSearchResult HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:34:58 [error] 7244#448: *120 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getSearchResult" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "POST /home/getSearchResult HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:34:58 [error] 7244#448: *120 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getSearchResult" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "POST /home/getSearchResult HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:34:58 [error] 7244#448: *120 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getSearchResult" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "POST /home/getSearchResult HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:34:58 [error] 7244#448: *120 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getSearchResult" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "POST /home/getSearchResult HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:34:59 [error] 7244#448: *120 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getSearchResult" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "POST /home/getSearchResult HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:34:59 [error] 7244#448: *120 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getSearchResult" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "POST /home/getSearchResult HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
2016/08/04 18:35:03 [error] 7244#448: *120 CreateFile() "E:\HFUT-China-FrontEnd\nginx-1.11.3/html/home/getSearchResult" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "POST /home/getSearchResult HTTP/1.1", host: "localhost", referrer: "http://localhost/static/design_page/design_page.html"
